gain	0	2	-15
gain	0	3	-6
gain	0	16	-15
gain	0	20	-26
gain	0	27	-12
gain	0	34	-19
gain	0	38	-28
gain	0	40	-12
gain	0	44	-8
gain	1	5	-29
gain	1	14	-5
gain	1	24	-8
gain	1	34	-29
gain	1	45	-26
gain	1	47	-12
gain	1	48	-16
gain	1	49	-25
gain	2	35	-17
gain	2	37	-23
gain	2	42	-28
gain	2	43	-24
gain	2	45	-1
gain	3	0	-28
gain	3	9	-20
gain	3	19	-28
gain	3	26	-4
gain	3	40	-16
gain	3	45	-28
gain	3	47	-11
gain	4	0	-12
gain	4	7	-27
gain	4	17	-6
gain	4	21	-27
gain	4	23	-28
gain	4	30	-3
gain	4	31	-28
gain	4	38	-1
gain	4	40	-19
gain	4	43	-21
gain	4	45	-18
gain	4	49	-25
gain	5	0	-27
gain	5	10	-14
gain	5	13	-30
gain	5	16	-12
gain	5	30	-9
gain	5	46	-12
gain	6	10	-30
gain	6	15	-15
gain	6	26	-24
gain	6	29	-8
gain	6	30	-26
gain	6	39	-11
gain	6	43	-26
gain	7	1	-18
gain	7	8	-27
gain	7	16	-9
gain	7	21	-5
gain	7	23	-3
gain	7	25	-27
gain	7	27	-27
gain	7	31	-19
gain	7	36	-3
gain	7	49	-25
gain	8	4	-29
gain	8	6	-4
gain	8	7	-22
gain	8	10	-26
gain	8	13	-18
gain	8	14	-16
gain	8	17	-14
gain	8	20	-25
gain	8	22	-23
gain	9	1	-18
gain	9	18	-26
gain	9	22	-27
gain	9	41	-25
gain	9	42	-12
gain	9	45	-24
gain	10	5	-25
gain	10	12	-14
gain	10	14	-13
gain	10	18	-5
gain	10	21	-4
gain	10	22	-1
gain	10	30	-5
gain	10	42	-25
gain	10	48	-27
gain	11	6	-1
gain	11	14	-28
gain	11	16	-8
gain	11	24	-19
gain	11	32	-18
gain	11	34	-9
gain	11	37	-4
gain	11	38	-13
gain	11	46	-2
gain	11	49	-3
gain	12	2	-27
gain	12	5	-12
gain	12	14	-12
gain	12	23	-23
gain	12	32	-29
gain	12	41	-5
gain	13	1	-8
gain	13	11	-29
gain	13	23	-26
gain	13	25	-12
gain	13	26	-16
gain	13	27	-14
gain	14	12	-17
gain	14	15	-23
gain	14	20	-28
gain	14	21	-24
gain	14	23	-1
gain	14	28	-28
gain	14	36	-20
gain	14	46	-28
gain	15	3	-4
gain	15	18	-16
gain	15	23	-28
gain	15	25	-11
gain	15	28	-12
gain	15	34	-27
gain	15	44	-6
gain	15	48	-27
gain	16	0	-28
gain	16	7	-3
gain	16	8	-28
gain	16	15	-1
gain	16	18	-19
gain	16	21	-21
gain	16	23	-18
gain	16	27	-1
gain	16	28	-27
gain	16	37	-14
gain	16	40	-30
gain	16	43	-12
gain	17	7	-9
gain	17	24	-12
gain	17	37	-30
gain	17	42	-15
gain	18	3	-24
gain	18	6	-8
gain	18	7	-26
gain	18	16	-23
gain	18	21	-26
gain	18	29	-18
gain	18	35	-27
gain	18	43	-9
gain	18	48	-5
gain	19	0	-3
gain	19	2	-27
gain	19	4	-27
gain	19	8	-19
gain	19	13	-3
gain	19	27	-25
gain	19	32	-29
gain	19	34	-4
gain	19	35	-22
gain	19	37	-26
gain	19	40	-18
gain	19	41	-16
gain	19	44	-14
gain	19	47	-25
gain	19	49	-23
gain	20	29	-18
gain	20	45	-26
gain	20	49	-27
gain	21	18	-13
gain	21	19	-12
gain	21	23	-24
gain	21	33	-25
gain	21	39	-14
gain	21	41	-13
gain	21	45	-5
gain	21	48	-4
gain	21	49	-1
gain	22	7	-5
gain	22	19	-25
gain	22	26	-27
gain	22	34	-1
gain	22	41	-28
gain	22	43	-8
gain	23	1	-19
gain	23	9	-18
gain	23	11	-9
gain	23	14	-4
gain	23	15	-13
gain	23	24	-2
gain	23	27	-3
gain	23	30	-27
gain	23	33	-12
gain	23	41	-12
gain	24	0	-23
gain	24	7	-23
gain	24	14	-13
gain	24	17	-5
gain	24	19	-29
gain	24	22	-1
gain	24	29	-7
gain	24	32	-10
gain	24	39	-14
gain	24	41	-29
gain	24	46	-16
gain	25	2	-6
gain	25	5	-19
gain	25	12	-11
gain	25	29	-5
gain	25	40	-22
gain	25	44	-1
gain	26	0	-30
gain	26	3	-26
gain	26	17	0
gain	26	34	-24
gain	26	38	-15
gain	26	43	-25
gain	27	21	-3
gain	27	22	-27
gain	27	35	-15
gain	27	38	-7
gain	28	3	-29
gain	28	13	-7
gain	28	14	-28
gain	28	18	-12
gain	28	21	-16
gain	28	23	-5
gain	29	0	-5
gain	29	13	-30
gain	29	18	-13
gain	29	30	-24
gain	29	33	-8
gain	29	34	-26
gain	29	43	-23
gain	29	47	-26
gain	30	5	-18
gain	30	11	-27
gain	30	19	-9
gain	30	24	-5
gain	30	26	-3
gain	30	28	-27
gain	30	31	-27
gain	30	35	-19
gain	30	40	-4
gain	31	3	-25
gain	31	8	-29
gain	31	10	-4
gain	31	11	-22
gain	31	13	-26
gain	31	16	-18
gain	31	17	-16
gain	31	20	-14
gain	31	23	-25
gain	31	25	-23
gain	32	5	-18
gain	32	21	-26
gain	32	25	-27
gain	32	45	-13
gain	32	46	-12
gain	32	49	-24
gain	33	9	-25
gain	33	15	-14
gain	33	17	-5
gain	33	21	-5
gain	33	24	-4
gain	33	25	-1
gain	33	34	-5
gain	33	46	-25
gain	34	2	-27
gain	34	10	-1
gain	34	17	-28
gain	34	19	-8
gain	34	27	-19
gain	34	36	-18
gain	34	38	-9
gain	34	41	-4
gain	34	42	-25
gain	35	0	-2
gain	35	3	-3
gain	35	6	-27
gain	35	9	-15
