gain	0	26	-22
gain	0	35	-9
gain	0	36	-21
gain	0	43	-14
gain	0	49	-10
gain	1	12	-11
gain	1	21	-19
gain	1	26	-19
gain	1	28	-19
gain	1	29	-4
gain	2	1	-17
gain	2	15	-27
gain	2	16	-16
gain	2	23	-22
gain	2	24	-19
gain	2	25	-4
gain	2	34	-19
gain	2	47	0
gain	3	9	-23
gain	3	13	-17
gain	3	17	-20
gain	3	28	-25
gain	3	32	-6
gain	3	34	-28
gain	3	38	-13
gain	3	44	-30
gain	4	6	-3
gain	4	14	-9
gain	4	25	-28
gain	4	27	-8
gain	4	37	-19
gain	4	49	-27
gain	5	3	-23
gain	5	6	-30
gain	5	16	-13
gain	5	24	-16
gain	5	26	0
gain	5	49	0
gain	6	7	-5
gain	6	16	-17
gain	6	33	-14
gain	6	37	0
gain	6	39	-9
gain	7	1	-3
gain	7	14	-24
gain	7	27	-12
gain	7	34	-1
gain	7	37	-14
gain	7	39	-2
gain	7	41	0
gain	8	6	-6
gain	8	11	-25
gain	9	0	-21
gain	9	14	-6
gain	9	25	-18
gain	9	30	-20
gain	9	44	-29
gain	10	20	-9
gain	10	24	-1
gain	10	32	-20
gain	10	34	-6
gain	10	44	-24
gain	10	46	-7
gain	10	47	-10
gain	11	0	-4
gain	11	9	-13
gain	11	14	-21
gain	11	19	-19
gain	11	31	-30
gain	11	47	-30
gain	11	48	-9
gain	12	7	-28
gain	12	15	-30
gain	12	16	-7
gain	12	30	-21
gain	12	37	-14
gain	13	7	-28
gain	13	10	-7
gain	13	24	-17
gain	13	25	-27
gain	13	30	-8
gain	13	35	-9
gain	13	36	-24
gain	14	16	-6
gain	14	25	-13
gain	14	33	-30
gain	14	45	-1
gain	15	10	-2
gain	15	30	-21
gain	15	37	0
gain	15	43	-4
gain	16	2	-13
gain	16	26	-8
gain	16	28	-30
gain	16	37	-17
gain	16	40	-16
gain	16	42	-17
gain	16	43	-9
gain	16	49	-11
gain	17	5	-21
gain	17	10	-24
gain	17	11	-28
gain	17	14	-21
gain	17	49	-25
gain	18	4	0
gain	18	27	-22
gain	18	29	-17
gain	18	33	-5
gain	18	36	-7
gain	18	39	-23
gain	18	49	-26
gain	19	29	-19
gain	19	32	-13
gain	20	0	-12
gain	20	15	-12
gain	20	19	-16
gain	20	22	-21
gain	20	27	-3
gain	20	42	-10
gain	20	46	-23
gain	20	47	0
gain	21	4	-2
gain	21	5	-1
gain	21	7	-2
gain	21	15	-6
gain	21	23	-25
gain	21	32	-27
gain	21	36	-18
gain	21	49	-25
gain	22	1	-28
gain	22	5	-28
gain	22	7	-24
gain	22	12	-7
gain	22	20	-12
gain	22	35	-2
gain	22	39	-18
gain	23	14	-1
gain	23	19	-18
gain	23	27	-5
gain	23	39	-18
gain	23	41	-13
gain	23	45	-11
gain	24	3	-27
gain	24	4	-24
gain	24	31	-18
gain	24	32	-17
gain	24	47	-5
gain	25	14	-9
gain	25	18	-20
gain	25	20	-5
gain	25	34	-16
gain	25	40	-25
gain	25	42	-27
gain	25	43	-11
gain	25	46	-4
gain	26	1	-22
gain	26	7	-3
gain	26	11	-14
gain	26	14	-4
gain	26	15	-11
gain	26	31	-20
gain	26	38	-7
gain	26	40	-14
gain	27	13	-26
gain	27	26	-13
gain	27	36	-18
gain	27	39	-7
gain	27	48	-1
gain	28	3	-11
gain	28	6	-3
gain	28	13	-29
gain	28	25	-29
gain	28	32	-3
gain	28	48	0
gain	29	10	-18
gain	29	23	-30
gain	29	47	-8
gain	30	3	-3
gain	30	4	-27
gain	30	6	-16
gain	30	36	-23
gain	30	43	-9
gain	30	48	-13
gain	31	0	-9
gain	31	26	-22
gain	31	30	-14
gain	31	42	-15
gain	32	0	-23
gain	32	4	-9
gain	32	7	-23
gain	32	19	-2
gain	32	21	-1
gain	32	39	-28
gain	33	6	-7
gain	33	21	0
gain	33	26	-14
gain	33	34	-6
gain	33	39	-28
gain	33	43	-26
gain	33	46	-21
gain	34	2	-17
gain	34	3	-2
gain	34	6	-12
gain	34	9	-17
gain	34	13	-30
gain	34	16	-6
gain	34	22	-19
gain	34	27	-5
gain	34	38	-26
gain	34	42	-1
gain	35	10	-23
gain	35	16	-28
gain	35	24	-8
gain	35	30	-30
gain	35	37	-8
gain	35	39	-29
gain	35	40	-2
gain	35	47	-14
gain	35	49	-23
gain	36	7	-6
gain	36	23	-1
gain	36	28	-20
gain	36	45	-15
gain	37	2	-20
gain	37	30	-28
gain	37	40	-13
gain	37	44	-27
gain	37	46	-30
gain	38	9	-3
gain	38	24	-26
gain	38	29	-17
gain	38	47	-1
gain	39	11	-15
gain	39	16	-26
gain	39	24	-2
gain	39	25	-2
gain	39	29	-23
gain	39	34	-1
gain	39	48	-5
gain	40	11	-6
gain	41	2	-6
gain	41	9	-29
gain	41	14	-3
gain	41	22	-17
gain	41	30	-24
gain	41	31	-12
gain	41	48	-17
gain	41	49	-1
gain	42	4	-15
gain	42	5	-4
gain	42	9	-16
gain	42	24	-3
gain	42	27	-22
gain	42	32	-19
gain	42	37	-14
gain	42	46	-14
gain	43	17	-17
gain	43	28	-12
gain	43	44	-13
gain	43	49	-5
gain	44	0	-12
gain	44	6	-25
gain	44	21	-8
gain	44	28	-13
gain	44	47	-15
gain	45	10	-2
gain	45	19	-17
gain	45	27	-3
gain	45	28	-6
gain	45	32	-7
gain	45	39	-15
gain	45	42	-18
gain	45	48	-7
gain	46	13	-13
gain	46	40	-23
gain	46	42	-18
gain	47	9	-14
gain	47	16	-5
gain	47	25	0
gain	47	28	-25
gain	47	35	-21
gain	48	1	-23
gain	48	10	-9
gain	48	15	-22
gain	48	17	-19
gain	48	23	-14
gain	48	28	-18
gain	48	31	-30
gain	49	8	-20
gain	49	12	-4
gain	49	17	-7
gain	49	25	-7
gain	49	33	-30
gain	49	42	-16
gain	49	48	-4
