gain	1	0	-25
gain	1	24	-18
gain	2	7	-6
gain	2	20	-29
gain	2	26	-9
gain	2	29	0
gain	3	1	-10
gain	3	10	-9
gain	3	19	-17
gain	3	25	-8
gain	3	44	-9
gain	3	46	-4
gain	3	48	-26
gain	4	26	-9
gain	4	49	-27
gain	6	9	-30
gain	6	10	-10
gain	6	14	-15
gain	6	18	-6
gain	6	22	-26
gain	6	40	-10
gain	7	5	-15
gain	7	13	-1
gain	7	38	-29
gain	7	39	-18
gain	8	4	-3
gain	8	10	-15
gain	8	14	-23
gain	8	18	-4
gain	8	21	-22
gain	8	25	-23
gain	8	48	-14
gain	9	16	-28
gain	10	19	-6
gain	11	31	-30
gain	11	35	-7
gain	12	11	-3
gain	12	46	-18
gain	13	0	-2
gain	13	5	-4
gain	14	5	-9
gain	14	31	-30
gain	14	37	-24
gain	15	17	-4
gain	15	30	-15
gain	16	3	-21
gain	16	8	-25
gain	16	30	-18
gain	17	5	0
gain	17	28	-28
gain	18	3	-27
gain	18	4	-8
gain	18	10	-5
gain	18	15	-19
gain	19	0	-20
gain	19	12	-23
gain	19	22	-20
gain	19	45	-30
gain	20	0	-3
gain	20	4	-3
gain	20	34	-25
gain	21	4	-25
gain	22	3	-15
gain	22	31	-8
gain	22	34	-10
gain	23	27	-25
gain	23	47	-25
gain	24	46	-15
gain	25	13	-24
gain	25	17	-28
gain	25	24	-5
gain	25	32	-27
gain	26	7	-3
gain	26	28	-3
gain	27	16	-6
gain	27	28	-19
gain	28	20	-10
gain	28	27	-4
gain	29	41	-20
gain	29	44	-30
gain	30	6	0
gain	30	24	-8
gain	30	27	-3
gain	31	6	-27
gain	31	8	-24
gain	31	35	-4
gain	32	17	-9
gain	32	48	-16
gain	33	18	-6
gain	33	20	-5
gain	33	32	-23
gain	33	40	-16
gain	34	7	-16
gain	34	12	-12
gain	34	13	-4
gain	34	48	-30
gain	35	21	-8
gain	35	22	-15
gain	35	31	0
gain	35	44	-25
gain	36	25	-16
gain	37	12	-16
gain	37	13	-26
gain	37	36	-20
gain	38	14	-24
gain	38	37	-2
gain	38	40	-27
gain	39	14	-26
gain	39	17	-4
gain	40	1	-26
gain	40	33	-27
gain	40	47	-18
gain	40	48	-20
gain	41	5	-18
gain	41	31	-9
gain	41	37	-26
gain	41	48	-1
gain	42	21	-12
gain	43	5	-8
gain	43	8	-10
gain	44	7	-18
gain	44	42	-28
gain	45	3	-22
gain	45	4	-12
gain	45	37	-13
gain	45	47	-22
gain	46	6	-21
gain	46	10	-25
gain	46	12	0
gain	46	15	-30
gain	46	18	-1
gain	46	48	-22
gain	47	18	-18
gain	47	20	-10
gain	47	31	-5
gain	47	41	-1
gain	47	46	-13
gain	47	48	-15
gain	47	49	-22
gain	48	5	-28
gain	48	11	-4
gain	48	44	-28
gain	49	7	-26
gain	49	38	-19
gain	49	44	-3
