gain	0	28	-15
gain	0	46	-3
gain	1	9	-18
gain	1	16	-2
gain	1	18	-13
gain	1	33	-28
gain	1	49	-12
gain	2	1	-7
gain	2	10	-21
gain	2	32	-2
gain	2	43	-4
gain	3	5	-7
gain	3	26	-27
gain	4	0	-14
gain	4	2	-28
gain	6	13	-17
gain	6	25	-14
gain	6	44	-29
gain	7	5	-10
gain	7	12	-25
gain	7	24	-11
gain	7	27	-4
gain	7	36	-14
gain	7	40	-21
gain	8	4	-6
gain	8	17	-4
gain	8	49	-16
gain	9	28	-18
gain	9	37	-30
gain	9	39	-11
gain	9	47	-23
gain	10	24	-11
gain	10	32	-25
gain	11	19	-5
gain	11	26	-15
gain	11	29	-19
gain	11	30	-29
gain	11	41	-3
gain	12	7	-1
gain	12	23	-9
gain	12	35	-2
gain	13	4	-29
gain	13	32	-5
gain	14	25	-1
gain	14	31	-1
gain	14	34	-6
gain	15	11	0
gain	15	21	-6
gain	15	39	-3
gain	16	31	-29
gain	16	43	-2
gain	17	8	-10
gain	17	11	-1
gain	17	12	-24
gain	17	31	-10
gain	19	8	-15
gain	20	2	-17
gain	20	10	-19
gain	20	27	-8
gain	21	12	-12
gain	21	18	-9
gain	21	19	-16
gain	21	32	-30
gain	22	1	-21
gain	22	29	-3
gain	23	18	-11
gain	23	19	-27
gain	23	22	-19
gain	23	42	-13
gain	24	1	-25
gain	24	4	-23
gain	24	5	-3
gain	24	7	-26
gain	24	11	-20
gain	25	7	-1
gain	25	11	-1
gain	25	20	-26
gain	25	32	-24
gain	25	35	-17
gain	25	36	-20
gain	26	15	-25
gain	26	36	-21
gain	26	43	-7
gain	27	7	-16
gain	27	19	-29
gain	27	25	-30
gain	27	32	-5
gain	28	13	-9
gain	28	20	-16
gain	28	23	-4
gain	28	25	-3
gain	29	0	-27
gain	30	18	-8
gain	31	37	0
gain	32	12	-14
gain	32	15	-22
gain	32	41	-25
gain	32	43	-30
gain	33	1	-4
gain	33	5	-15
gain	33	7	-25
gain	33	9	0
gain	33	37	-14
gain	33	42	-26
gain	34	0	-18
gain	34	11	-6
gain	34	18	-10
gain	34	26	-20
gain	34	39	-13
gain	35	6	-1
gain	35	7	-26
gain	35	15	-20
gain	35	16	-23
gain	35	26	-20
gain	36	8	-26
gain	36	10	-2
gain	37	7	-7
gain	37	8	-12
gain	37	31	-10
gain	38	0	-3
gain	38	4	-5
gain	38	35	-17
gain	39	9	-5
gain	39	41	-3
gain	40	18	-28
gain	40	46	-13
gain	40	49	-26
gain	41	6	-13
gain	41	22	-15
gain	41	33	0
gain	41	37	-28
gain	41	39	-1
gain	42	7	-4
gain	42	17	-24
gain	42	32	-24
gain	42	37	-11
gain	43	1	-13
gain	43	9	-4
gain	43	14	-27
gain	43	47	-9
gain	43	48	-5
gain	44	1	-28
gain	44	9	-1
gain	44	19	-4
gain	44	32	-9
gain	44	33	-14
gain	44	43	-12
gain	45	19	-23
gain	45	20	-3
gain	45	25	-12
gain	45	35	-3
gain	45	41	-5
gain	46	6	-6
gain	46	12	-1
gain	46	13	-5
gain	46	22	-12
gain	46	38	-20
gain	47	21	-4
gain	48	10	-27
gain	48	30	-24
gain	48	33	0
gain	48	45	0
gain	49	44	-11
gain	49	46	-5
