gain	1	0	-25
gain	1	24	-18
gain	1	31	-21
gain	1	45	-20
gain	2	33	-8
gain	3	19	-12
gain	3	25	-9
gain	3	26	-16
gain	3	38	-30
gain	4	8	-21
gain	4	35	-2
gain	5	25	-11
gain	5	26	-27
gain	5	29	-19
gain	5	48	-13
gain	6	8	-25
gain	6	11	-22
gain	6	12	-3
gain	6	14	-26
gain	6	18	-20
gain	6	42	-12
gain	6	48	-9
gain	6	49	-16
gain	7	12	-8
gain	7	31	-21
gain	8	9	-5
gain	8	48	-11
gain	8	49	-10
gain	9	2	-19
gain	9	22	-13
gain	9	31	-23
gain	9	48	-15
gain	10	5	-1
gain	10	31	-29
gain	10	32	-18
gain	10	47	-3
gain	11	2	-15
gain	11	6	-23
gain	11	10	-4
gain	11	14	-22
gain	11	18	-23
gain	11	44	-29
gain	11	45	-18
gain	12	10	-3
gain	12	16	-15
gain	12	20	-25
gain	12	24	-4
gain	12	27	-22
gain	12	31	-23
gain	13	4	-14
gain	13	22	-28
gain	14	25	-6
gain	15	37	-30
gain	15	41	-7
gain	16	18	-3
gain	17	2	-18
gain	17	6	-2
gain	17	11	-4
gain	18	11	-26
gain	18	37	-30
gain	18	43	-24
gain	19	23	-4
gain	19	36	-15
gain	20	9	-10
gain	20	14	-25
gain	20	36	-18
gain	21	11	0
gain	21	34	-3
gain	22	9	-27
gain	22	10	-8
gain	22	16	-5
gain	22	21	-19
gain	23	6	-20
gain	23	9	-22
gain	23	11	-21
gain	23	14	-29
gain	23	42	-18
gain	23	43	-19
gain	24	14	-27
gain	24	23	-10
gain	24	49	-9
gain	26	29	-21
gain	26	36	-2
gain	26	40	0
gain	27	3	-16
gain	27	11	-3
gain	27	37	-14
gain	27	44	-12
gain	28	3	-9
gain	28	13	-18
gain	28	40	-20
gain	29	5	-14
gain	29	23	-8
gain	29	26	-19
gain	29	30	-28
gain	30	23	-14
gain	31	23	0
gain	31	46	-13
gain	32	11	-3
gain	32	22	-22
gain	32	41	-6
gain	33	1	-8
gain	33	3	-8
gain	33	30	-9
gain	34	11	-16
gain	34	31	-6
gain	34	33	-5
gain	34	46	-23
gain	35	1	-26
gain	35	20	-16
gain	35	25	-12
gain	35	26	-4
gain	36	11	-22
gain	36	12	-12
gain	36	48	-14
gain	37	11	-5
gain	37	32	-10
gain	38	25	-16
gain	38	26	-26
gain	39	0	-20
gain	39	27	-24
gain	40	1	-2
gain	40	3	-27
gain	40	27	-26
gain	40	30	-4
gain	41	14	-26
gain	41	47	-14
gain	42	10	-18
gain	42	11	-20
gain	42	18	-18
gain	42	45	-9
gain	43	1	-18
gain	43	11	-8
gain	43	34	-12
gain	44	18	0
gain	44	21	-10
gain	45	20	-18
gain	46	6	-14
gain	46	16	-22
gain	46	17	-12
gain	46	48	-22
gain	47	18	-18
gain	47	20	-10
gain	47	30	-25
gain	47	35	-14
gain	47	46	-13
gain	47	48	-15
gain	47	49	-22
gain	48	5	-28
gain	48	11	-4
gain	48	44	-28
gain	49	7	-26
gain	49	38	-19
gain	49	44	-3
