gain	1	0	-25
gain	1	24	-18
gain	1	31	-2
gain	1	45	-20
gain	2	33	-8
gain	3	19	-12
gain	3	25	-9
gain	3	26	-16
gain	3	38	-30
gain	4	8	-21
gain	4	35	-2
gain	5	25	-11
gain	5	26	-27
gain	5	29	-19
gain	5	48	-13
gain	6	8	-25
gain	6	11	-23
gain	6	12	-3
gain	6	14	-26
gain	6	18	-20
gain	7	14	-1
gain	7	18	-1
gain	7	27	-26
gain	7	38	-24
gain	7	41	-17
gain	7	42	-20
gain	8	22	-25
gain	8	42	-11
gain	8	49	-7
gain	9	14	-16
gain	9	15	-26
gain	9	33	-10
gain	9	48	-15
gain	10	5	-1
gain	10	31	-29
gain	10	32	-18
gain	10	47	-3
gain	11	2	-15
gain	11	6	-23
gain	11	10	-4
gain	11	14	-22
gain	11	18	-23
gain	11	41	-14
gain	12	8	-28
gain	13	11	-6
gain	14	24	-30
gain	14	28	-7
gain	15	4	-3
gain	15	39	-18
gain	15	43	-2
gain	15	48	-4
gain	16	49	-21
gain	17	6	-2
gain	17	10	0
gain	17	24	-16
gain	17	32	-3
gain	18	7	-14
gain	18	14	-12
gain	18	24	-9
gain	18	34	-18
gain	19	10	-20
gain	19	26	-14
gain	19	44	-8
gain	19	47	-19
gain	20	0	-28
gain	20	44	-14
gain	21	44	0
gain	22	16	-13
gain	22	32	-4
gain	22	43	-22
gain	23	11	-6
gain	23	21	-8
gain	23	24	-8
gain	23	47	-25
gain	24	46	-15
gain	25	13	-24
gain	25	17	-28
gain	25	24	-5
gain	25	32	-27
gain	26	7	-3
gain	26	28	-3
gain	27	16	-6
gain	27	28	-19
gain	28	20	-10
gain	28	27	-4
gain	29	41	-20
gain	29	44	-30
gain	30	6	0
gain	30	24	-8
gain	30	27	-3
gain	31	6	-27
gain	31	8	-24
gain	31	34	-12
gain	31	43	-9
gain	32	3	-18
gain	32	29	-20
gain	32	45	-14
gain	33	13	-8
gain	33	16	-19
gain	33	19	-28
gain	34	13	-14
gain	35	13	0
gain	35	36	-13
gain	36	1	-4
gain	36	12	-22
gain	36	30	-6
gain	36	41	-8
gain	36	43	-8
gain	38	2	-26
gain	38	15	-16
gain	38	18	-21
gain	38	24	-26
gain	38	34	-6
gain	39	3	-20
gain	39	9	0
gain	39	38	-30
gain	39	41	-2
gain	40	18	-1
gain	40	21	-29
gain	40	24	-5
gain	40	31	-16
gain	41	5	-14
gain	41	11	-19
gain	41	15	-20
gain	42	39	-12
gain	42	45	-28
gain	43	0	0
gain	43	6	-30
gain	43	26	-9
gain	43	29	-19
gain	43	31	-4
gain	44	4	0
gain	44	21	-18
gain	44	28	-2
gain	44	47	-14
gain	45	22	-1
gain	45	42	-19
gain	45	43	-13
gain	46	8	-3
gain	46	11	-18
gain	46	19	-8
gain	46	30	-6
gain	46	36	-12
gain	46	45	-10
gain	47	4	-27
gain	47	23	-21
gain	48	30	-1
gain	48	43	-23
gain	49	15	-28
gain	49	44	-7
