gain	0	3	-17
gain	0	7	-7
gain	0	8	-7
gain	0	34	-25
gain	0	43	0
gain	1	7	-12
gain	1	10	-9
gain	1	15	-30
gain	1	23	-20
gain	1	25	-19
gain	1	27	-12
gain	1	30	-12
gain	1	31	-21
gain	1	41	-4
gain	1	47	-12
gain	2	9	-27
gain	2	10	-4
gain	2	15	-17
gain	2	16	-3
gain	2	17	-1
gain	2	18	-9
gain	2	29	-18
gain	2	44	-23
gain	2	45	-17
gain	3	2	-11
gain	3	10	-6
gain	3	12	-5
gain	3	19	-7
gain	3	24	-7
gain	3	29	-3
gain	3	31	-29
gain	3	42	-19
gain	3	45	-8
gain	3	49	-27
gain	4	0	-20
gain	4	6	-27
gain	4	19	-9
gain	4	25	-2
gain	4	37	-24
gain	4	41	-4
gain	4	47	-15
gain	5	1	-29
gain	5	8	-15
gain	5	25	-28
gain	5	26	-23
gain	5	33	-26
gain	5	34	-15
gain	5	35	-11
gain	5	36	-18
gain	5	39	-8
gain	5	49	-13
gain	6	7	-15
gain	6	9	-23
gain	6	14	-20
gain	7	4	-29
gain	7	11	-21
gain	7	15	-14
gain	7	19	-9
gain	7	25	-8
gain	7	34	-24
gain	7	44	-6
gain	7	48	-6
gain	8	6	-11
gain	8	12	-2
gain	8	14	-26
gain	8	16	-14
gain	8	18	-19
gain	8	22	-13
gain	8	28	-9
gain	8	35	-6
gain	8	41	-9
gain	9	0	-30
gain	9	1	-11
gain	9	10	0
gain	9	17	-23
gain	10	16	-15
gain	10	20	-16
gain	10	21	-16
gain	10	33	-8
gain	10	40	-27
gain	11	2	-21
gain	11	7	-13
gain	11	9	-9
gain	11	18	0
gain	11	20	-5
gain	11	27	-4
gain	11	29	-9
gain	11	44	-5
gain	11	45	-18
gain	11	46	-27
gain	12	0	-29
gain	12	9	-14
gain	12	16	-12
gain	12	22	-4
gain	12	27	-21
gain	12	28	0
gain	12	35	-17
gain	12	36	-23
gain	12	47	-28
gain	13	35	-1
gain	13	41	-23
gain	13	45	-25
gain	13	49	-26
gain	14	7	-25
gain	14	23	-5
gain	14	26	-17
gain	14	31	-17
gain	14	35	-4
gain	14	44	-18
gain	14	47	0
gain	14	49	-17
gain	15	3	-16
gain	15	12	-12
gain	15	21	-27
gain	15	26	-8
gain	15	48	-29
gain	16	18	-19
gain	16	22	-6
gain	16	27	-23
gain	16	35	-19
gain	17	2	-6
gain	17	4	-23
gain	17	12	-28
gain	17	21	-22
gain	17	29	-10
gain	17	32	-14
gain	17	36	-5
gain	17	47	-27
gain	17	49	-20
gain	18	3	-6
gain	18	6	-8
gain	18	11	-10
gain	18	14	-9
gain	18	26	-29
gain	18	36	-12
gain	18	39	-20
gain	18	42	-8
gain	18	44	-18
gain	19	1	-20
gain	19	3	-14
gain	19	9	-9
gain	19	21	-10
gain	19	34	-11
gain	19	39	-15
gain	19	41	-10
gain	19	48	-11
gain	20	3	-10
gain	20	7	-17
gain	20	15	-13
gain	20	16	-27
gain	20	17	-10
gain	20	29	-3
gain	20	31	-27
gain	20	39	-5
gain	20	42	-30
gain	20	45	-1
