gain	0	3	-12
gain	0	8	-24
gain	0	10	-11
gain	0	22	-22
gain	0	24	-20
gain	0	27	-15
gain	0	49	-23
gain	1	16	-25
gain	1	26	-12
gain	1	28	-11
gain	1	33	-26
gain	2	0	-25
gain	2	17	-3
gain	2	41	-24
gain	3	4	-20
gain	3	8	-15
gain	3	11	-22
gain	3	19	-19
gain	3	28	-4
gain	3	35	-18
gain	4	42	-10
gain	4	45	-28
gain	5	21	-23
gain	5	43	-17
gain	5	46	-10
gain	6	23	-23
gain	6	33	-13
gain	6	42	-11
gain	7	5	-30
gain	7	13	-5
gain	7	24	-8
gain	7	26	-20
gain	7	30	-6
gain	7	34	-30
gain	7	39	-15
gain	7	41	-9
gain	8	2	-29
gain	8	12	-21
gain	8	16	-27
gain	8	31	-21
gain	8	36	-29
gain	8	47	-30
gain	9	13	-24
gain	9	32	-15
gain	9	45	-12
gain	10	8	-1
gain	10	18	-9
gain	11	3	-23
gain	11	29	-16
gain	11	47	-29
gain	12	29	-9
gain	12	30	-15
gain	13	23	-16
gain	13	46	-20
gain	13	47	-2
gain	14	1	-4
gain	14	12	-24
gain	14	16	-10
gain	14	28	-19
gain	15	3	-19
gain	15	4	-20
gain	15	21	-24
gain	15	32	-6
gain	15	36	-23
gain	16	8	-26
gain	16	19	-29
gain	16	21	-5
gain	16	31	-10
gain	16	32	-26
gain	16	35	-12
gain	16	41	0
gain	16	48	-10
gain	17	28	-29
gain	18	7	-14
gain	18	17	-20
gain	18	47	-24
gain	19	5	-24
gain	19	10	-4
gain	19	23	-6
gain	19	32	-10
gain	19	46	-15
gain	19	47	-16
gain	20	19	-24
gain	20	32	-28
gain	20	37	-14
gain	21	16	-18
gain	21	28	-28
gain	21	35	-22
gain	21	41	-13
gain	22	8	-15
gain	22	16	-18
gain	22	19	-26
gain	22	27	-27
gain	23	13	-19
gain	23	17	-18
gain	23	31	-3
gain	24	7	-18
gain	24	19	-18
gain	24	33	-15
gain	24	48	-17
gain	25	4	-19
gain	25	6	-2
gain	25	29	-8
gain	25	31	-20
gain	25	35	-6
gain	25	39	-15
gain	25	44	-15
gain	25	46	-9
gain	26	7	-29
gain	26	16	-21
gain	26	20	-27
gain	26	36	-21
gain	26	41	-29
gain	27	2	-30
gain	27	17	-24
gain	27	37	-15
gain	28	0	-12
gain	28	13	-1
gain	28	22	-9
gain	29	8	-23
gain	29	34	-16
gain	30	2	-29
gain	30	34	-9
gain	30	35	-15
gain	31	27	-16
gain	32	1	-20
gain	32	2	-2
gain	32	6	-6
gain	32	17	-24
gain	32	20	-10
gain	32	33	-19
gain	33	8	-19
gain	33	9	-20
gain	33	25	-24
gain	33	37	-6
gain	33	41	-23
gain	34	13	-26
gain	34	23	-29
gain	34	25	-5
gain	34	36	-10
gain	34	37	-26
gain	34	40	-12
gain	34	46	0
gain	35	3	-10
gain	35	32	-29
gain	36	12	-14
gain	36	22	-20
gain	37	2	-28
gain	37	10	-24
gain	37	15	-4
gain	37	27	-6
gain	37	36	-10
gain	38	1	-15
gain	38	2	-16
gain	38	24	-24
gain	38	36	-28
gain	38	42	-14
gain	39	21	-18
gain	39	32	-28
gain	39	40	-22
gain	39	46	-13
gain	40	13	-15
gain	40	21	-18
gain	40	24	-26
gain	40	31	-27
gain	41	18	-19
gain	41	22	-18
gain	41	35	-3
gain	42	9	-28
gain	42	14	-14
gain	42	44	-18
gain	43	5	-28
gain	43	12	-22
gain	43	18	-13
gain	43	35	-15
gain	43	44	-18
gain	43	47	-26
gain	44	4	-27
gain	44	40	-15
gain	44	45	-18
gain	45	8	-3
gain	45	34	-18
gain	45	47	-16
gain	46	18	-12
gain	47	4	-23
gain	47	25	-15
gain	47	32	-7
gain	47	38	-15
gain	47	45	-21
gain	47	46	-8
gain	48	11	-2
gain	49	20	-5
gain	49	36	-3
